"SubmissionID","marking.sec","Text","Drawing","Recording","project","course","sem","report","marking.min"
2889,344,36,0,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.73
2890,553,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.22
2891,2041,11,37,53,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",34.02
2892,577,83,0,17,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.62
2893,3562,9,48,43,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",59.37
2894,281,76,0,24,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.68
2895,2408,44,11,44,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",40.13
2896,1223,18,19,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",20.38
2897,319,54,0,46,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.32
2898,1218,83,6,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",20.3
2899,955,19,25,56,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.92
2900,460,64,0,36,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.67
2901,1958,77,8,15,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",32.63
2902,348,36,0,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.8
2903,720,20,20,60,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12
2904,286,25,0,75,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.77
2905,670,67,0,33,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.17
2906,942,14,57,29,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.7
2907,2078,9,34,57,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",34.63
2908,866,47,7,47,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.43
2909,668,0,8,92,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.13
2910,729,78,0,22,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.15
2913,3096,11,46,43,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",51.6
2914,573,19,50,31,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.55
2915,506,47,0,53,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.43
2916,442,40,40,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.37
2918,1866,14,43,43,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",31.1
2919,749,69,8,23,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.48
2920,706,15,8,77,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.77
2921,479,30,10,60,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.98
2922,694,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.57
2923,556,20,10,70,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.27
2924,582,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.7
2925,292,80,0,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.87
2926,517,75,13,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.62
2927,905,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.08
2928,396,18,9,73,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.6
2929,481,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.02
2930,608,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.13
2931,737,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.28
2932,608,100,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.13
2933,563,50,10,40,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.38
2934,748,71,14,14,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.47
2935,567,33,48,19,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.45
2936,424,31,38,31,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.07
2939,816,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.6
2940,1313,7,13,80,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",21.88
2941,1606,89,0,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",26.77
2942,1983,12,32,56,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",33.05
2943,432,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.2
2944,640,56,0,44,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.67
2946,684,36,0,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.4
2947,306,11,0,89,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.1
2948,883,58,25,17,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.72
2949,1197,8,0,92,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",19.95
2950,765,71,7,21,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.75
2951,495,67,13,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.25
2952,817,50,38,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.62
2953,333,20,53,27,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.55
2954,1829,23,58,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",30.48
2955,438,25,42,33,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.3
2956,838,38,33,29,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.97
2957,634,60,13,27,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.57
2958,584,43,29,29,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.73
2959,587,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.78
2960,997,37,40,23,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.62
2961,1231,0,20,80,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",20.52
2962,2728,7,47,47,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",45.47
2963,975,50,40,10,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.25
2964,564,33,11,56,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.4
2965,282,13,0,88,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.7
2966,372,75,6,19,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.2
2967,633,36,18,45,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.55
2968,383,40,40,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.38
2969,582,7,7,86,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.7
2970,629,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.48
2972,479,30,43,26,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.98
2973,1387,55,36,9,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",23.12
2974,532,27,32,41,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.87
2975,824,50,33,17,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.73
2976,391,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.52
2977,551,75,15,10,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.18
2978,804,71,14,14,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.4
2980,645,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.75
2981,1648,13,43,45,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",27.47
2982,435,31,0,69,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.25
2983,386,18,0,82,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.43
2984,1128,45,36,18,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.8
2985,483,9,43,47,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.05
2986,1037,0,18,82,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",17.28
2987,500,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.33
2988,338,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.63
2989,580,67,0,33,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.67
2990,585,79,11,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.75
2991,2296,6,22,72,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",38.27
2992,793,40,20,40,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.22
2993,502,67,14,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.37
2994,479,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.98
2995,499,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.32
2996,1101,45,32,23,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.35
2997,865,25,25,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.42
2998,456,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.6
2999,356,0,10,90,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.93
3000,372,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.2
3002,636,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.6
3003,457,23,0,77,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.62
3004,1745,39,50,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",29.08
3005,1006,10,10,80,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.77
3006,591,9,0,91,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.85
3007,980,35,53,12,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.33
3009,726,55,27,18,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.1
3010,467,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.78
3012,523,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.72
3013,629,25,13,63,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.48
3014,479,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.98
3015,576,20,0,80,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.6
3016,579,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.65
3017,503,89,0,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.38
3018,668,13,0,88,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.13
3019,276,90,0,10,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.6
3021,1353,14,14,71,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",22.55
3022,363,43,21,36,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.05
3023,1084,80,20,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.07
3024,490,29,0,71,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.17
3025,2432,62,38,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",40.53
3026,719,86,14,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.98
3027,1087,0,8,92,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.12
3028,620,31,0,69,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.33
3030,476,80,7,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.93
3031,3516,39,44,17,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",58.6
3033,472,89,0,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.87
3034,333,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.55
3035,330,91,0,9,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.5
3036,1591,22,33,44,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",26.52
3037,767,93,0,7,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.78
3039,764,92,0,8,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.73
3040,279,89,0,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.65
3042,783,77,23,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.05
3043,703,39,35,26,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.72
3045,623,90,0,10,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.38
3046,449,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.48
3047,422,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.03
3049,492,94,0,6,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.2
3050,711,0,8,92,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.85
3051,743,33,0,67,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.38
3052,912,61,39,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.2
3053,909,57,26,17,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.15
3054,113,33,33,33,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",1.88
3055,468,25,8,67,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.8
3056,667,81,6,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.12
3057,280,36,0,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.67
3058,1440,81,19,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",24
3061,320,38,44,19,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.33
3062,474,33,7,60,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.9
3063,1102,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.37
3064,190,77,23,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",3.17
3065,484,36,0,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.07
3066,498,25,17,58,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.3
3067,953,72,17,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.88
3068,723,24,43,33,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.05
3069,759,45,27,27,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.65
3070,925,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.42
3071,738,90,10,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.3
3072,939,11,11,78,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.65
3075,726,81,10,10,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.1
3076,578,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.63
3077,994,8,15,77,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.57
3078,1023,0,8,92,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",17.05
3079,468,15,23,62,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.8
3080,692,67,33,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.53
3081,993,63,30,7,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.55
3082,692,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.53
3083,828,33,17,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.8
3084,263,92,0,8,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.38
3085,417,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.95
3086,486,50,27,23,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.1
3087,892,9,0,91,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.87
3088,533,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.88
3089,527,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.78
3090,508,29,24,47,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.47
3091,803,25,31,44,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.38
3092,440,22,0,78,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.33
3093,1291,25,19,56,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",21.52
3094,470,30,0,70,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.83
3095,630,25,0,75,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.5
3096,891,40,20,40,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.85
3097,472,80,7,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.87
3098,555,9,45,45,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.25
3099,364,77,8,15,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.07
3100,1352,82,18,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",22.53
3101,647,75,20,5,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.78
3102,573,44,6,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.55
3104,701,40,40,20,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.68
3105,805,80,20,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.42
3123,379,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.32
3124,435,33,17,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.25
3126,1192,0,18,82,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",19.87
3127,2122,8,17,75,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",35.37
3128,1821,68,28,4,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",30.35
3129,1342,33,17,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",22.37
3130,626,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.43
3131,868,21,32,47,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",14.47
3132,371,55,0,45,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.18
3133,765,30,10,60,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.75
3134,667,78,11,11,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.12
3135,731,63,25,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",12.18
3136,2028,14,50,36,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",33.8
3137,1004,6,6,88,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",16.73
3138,948,91,0,9,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.8
3139,832,50,0,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.87
3140,1265,8,8,83,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",21.08
3394,1348,33,22,44,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",22.47
3396,2246,61,39,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",37.43
3405,698,65,18,18,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.63
3436,948,65,22,13,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.8
3879,652,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.87
3880,347,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.78
3881,542,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.03
3896,907,59,18,23,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",15.12
3897,695,71,18,12,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",11.58
4054,451,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.52
4055,442,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.37
4056,410,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",6.83
4057,425,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",7.08
4058,495,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.25
4059,297,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",4.95
4060,605,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",10.08
4065,537,21,14,64,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",8.95
4066,355,38,0,62,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.92
4360,1593,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",26.55
4362,1102,32,44,24,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",18.37
4799,802,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",13.37
5379,228,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",3.8
5456,356,0,0,100,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",5.93
5473,197,50,50,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",3.28
5497,186,100,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",3.1
5499,554,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1",9.23
4272,757,77,23,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",12.62
4268,979,85,15,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",16.32
4266,343,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",5.72
4267,916,77,23,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",15.27
4265,742,34,50,16,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",12.37
4269,251,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",4.18
4271,200,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",3.33
4270,1432,86,14,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",23.87
3654,617,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",10.28
3655,1320,56,0,44,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",22
3656,504,89,11,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",8.4
3657,668,78,0,22,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",11.13
3658,363,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",6.05
3659,1029,8,23,69,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",17.15
3660,762,95,5,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",12.7
3661,631,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",10.52
3662,1174,15,8,77,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",19.57
3663,707,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",11.78
3665,1086,0,6,94,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",18.1
3666,1052,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",17.53
3667,1409,0,47,53,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",23.48
3668,589,20,0,80,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",9.82
3669,1227,0,5,95,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",20.45
3670,948,44,0,56,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",15.8
3671,1513,0,41,59,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",25.22
3672,939,7,14,79,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",15.65
3673,432,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",7.2
3674,996,6,23,72,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",16.6
3675,551,16,63,21,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",9.18
3676,673,39,22,39,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",11.22
3677,1803,37,26,37,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",30.05
3678,482,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",8.03
3679,640,68,0,32,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",10.67
3680,1150,0,33,67,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",19.17
3681,988,0,17,83,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",16.47
3682,1052,75,6,19,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",17.53
3683,419,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",6.98
3684,2532,40,20,40,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",42.2
3685,346,88,12,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",5.77
3686,242,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",4.03
3687,936,73,0,27,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",15.6
3688,240,33,0,67,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",4
3689,1003,0,13,88,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",16.72
3690,971,77,23,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",16.18
3691,728,22,11,67,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",12.13
3692,714,83,0,17,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",11.9
3693,454,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",7.57
3694,483,22,11,67,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",8.05
3695,1653,9,36,55,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",27.55
3696,853,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",14.22
3697,591,22,0,78,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",9.85
3698,575,100,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2",9.58
