"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"687","S8647761",5164,"T01","1/06/13 18:17",80,100,80,100,100,100,100,60,100,100,80,100,NA,100,3246,"Yes"
"688","S8647783",4702,"T03","28/05/13 8:37",80,100,80,80,80,100,80,60,80,100,40,100,NA,80,3125,"Yes"
"689","S8647785",5479,"T10","1/06/13 18:17",100,60,60,80,80,100,100,20,40,60,20,60,NA,60,2901,"Yes"
"690","S8647787",5268,"T05","1/06/13 18:17",100,100,100,100,80,100,60,60,60,60,80,100,NA,80,3229,"Yes"
"691","S8647793",5236,"T23","2/06/13 22:15",100,100,60,20,60,80,60,80,100,60,100,100,NA,80,2866,"Yes"
"692","S8647835",5201,"T01","1/06/13 18:17",100,100,80,60,60,100,100,100,100,100,80,100,NA,100,3230,"Yes"
"693","S8647837",4715,"T22","28/05/13 8:37",100,100,80,80,100,80,80,100,100,100,100,100,NA,100,3165,"Yes"
"694","S8647851",5352,"T10","29/05/13 22:59",100,100,100,100,100,100,100,80,80,100,100,80,NA,100,2905,"Yes"
"695","S8647867",4655,"T08","22/05/13 13:29",80,100,100,40,100,100,80,60,60,80,100,80,NA,80,3157,"Yes"
"696","S8647887",5205,"T15","29/05/13 22:59",100,100,80,100,100,80,100,80,100,100,100,80,NA,100,2912,"Yes"
"697","S8647935",5093,"T20","29/05/13 22:59",100,100,100,100,100,100,80,80,60,60,40,80,NA,80,3058,"Yes"
"698","S8647955",4720,"T10","26/05/13 22:47",100,100,80,100,80,100,80,60,60,60,100,80,NA,80,3264,"Yes"
"699","S8647969",4778,"T15","22/05/13 17:18",80,100,100,60,100,100,100,80,100,100,100,100,NA,100,2913,"Yes"
"700","S8648051",4464,"T10","25/05/13 0:24",100,40,80,100,80,100,100,80,80,40,100,100,NA,80,2838,"Yes"
"701","S8648141",5228,"T03","1/06/13 18:17",100,40,20,80,80,60,80,20,20,60,20,40,NA,NA,2981,"Yes"
"702","S8648151",5361,"T19","4/06/13 8:19",80,100,100,80,80,80,80,80,80,60,80,80,NA,80,2878,"Yes"
"703","S8648211",5259,"T23","2/06/13 22:15",100,100,40,20,100,100,60,80,60,60,80,100,NA,80,3091,"No login"
"704","S8648247",4681,"T10","22/05/13 17:18",80,60,80,40,80,100,60,60,60,60,60,80,NA,60,3109,"Yes"
"705","S8648311",5237,"T25","4/06/13 8:19",100,100,100,100,100,100,80,80,80,100,100,100,NA,100,3187,"Yes"
"706","S8648355",5059,"T21","1/06/13 18:17",100,100,60,20,80,100,80,60,80,60,100,100,NA,80,3155,"Yes"
"707","S8648365",5243,"T22","1/06/13 18:17",100,100,100,80,100,100,100,100,100,100,100,100,NA,100,2826,"Yes"
"708","S8648409",5339,"T01","1/06/13 18:17",100,100,80,80,100,60,80,60,100,100,100,100,NA,NA,3127,"Yes"
"709","S8648421",4446,"T21","22/05/13 17:18",100,100,100,80,100,100,80,100,80,100,100,100,NA,100,3082,"Yes"
"710","S8650901",4472,"T15","26/05/13 22:47",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,3334,"Yes"
"711","S8651009",5231,"T05","1/06/13 18:17",100,100,100,100,100,100,80,60,60,60,60,100,NA,80,3333,"Yes"
"712","S8651041",5256,"T01","1/06/13 18:17",100,100,80,100,60,80,100,80,100,100,100,80,NA,100,3348,"Yes"
"713","S8651081",4733,"T03","28/05/13 8:37",80,80,60,80,40,100,80,60,40,60,60,80,NA,60,3329,"Yes"
"714","S8651395",4500,"T05","30/05/13 16:27",100,100,60,40,100,100,100,100,100,100,100,100,NA,100,3343,"Yes"
"715","S8651405",4461,"T23","22/05/13 17:18",100,100,80,20,100,100,80,60,80,100,100,100,NA,80,3341,"Yes"
"716","S8651471",5112,"T23","2/06/13 22:15",100,100,60,60,100,100,80,80,80,100,80,100,NA,80,3331,"Yes"
"717","S8651479",5083,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344,"Yes"
"718","S8651479",5242,"T05","1/06/13 18:17",100,100,40,80,100,100,100,60,60,60,60,100,NA,80,3344,"Yes"
"720","S8651575",5100,"T15","1/06/13 18:17",80,100,100,100,80,80,80,80,60,60,100,80,NA,80,3336,"Yes"
"721","S8651587",4564,"T25","28/05/13 8:37",100,100,40,80,80,100,80,80,80,80,100,NA,NA,80,3342,"Yes"
"722","S8651611",5058,"T03","1/06/13 18:17",100,100,60,80,20,60,100,60,60,60,80,60,NA,80,3347,"Yes"
"723","S8651615",5080,"T21","1/06/13 18:17",100,100,100,80,80,100,80,80,100,100,100,100,NA,100,3332,"Yes"
"725","S8651665",4528,"T23","26/05/13 22:47",100,100,80,20,100,100,80,100,100,100,100,100,NA,100,3335,"Yes"
"726","S8651691",4570,"T05","30/05/13 16:27",100,80,40,40,80,100,100,60,60,80,20,100,NA,80,3338,"Yes"
"727","S8651721",5192,"T05","1/06/13 18:17",100,100,100,100,100,100,100,80,80,80,80,100,NA,100,3350,"Yes"
"728","S8651727",5490,"T25","4/06/13 8:19",80,100,60,80,100,80,40,60,60,60,100,80,NA,60,3330,"Yes"
"729","S8651733",5491,"T01","4/06/13 8:19",100,100,100,100,80,100,80,80,100,100,100,100,NA,100,3349,"Yes"
